 1406.8 0.265 0.249 0.254 0.183 0.211
 1410 0.261 0.24 0.246 0.18 0.209
 1413.1 0.257 0.231 0.238 0.177 0.207
 1416.3 0.253 0.223 0.23 0.174 0.205
 1419.5 0.249 0.214 0.223 0.171 0.203
 1422.6 0.245 0.205 0.215 0.168 0.201
 1425.8 0.241 0.196 0.207 0.164 0.199
 1428.9 0.237 0.187 0.199 0.161 0.196
 1432.1 0.233 0.179 0.192 0.158 0.194
 1435.3 0.229 0.17 0.184 0.155 0.192
 1438.4 0.225 0.161 0.176 0.152 0.19
 1441.6 0.221 0.152 0.168 0.149 0.188
 1444.7 0.217 0.143 0.161 0.145 0.186
 1447.8 0.213 0.135 0.153 0.142 0.184
 1451 0.209 0.126 0.145 0.139 0.182
 1454.1 0.205 0.117 0.137 0.136 0.18
 1457.2 0.202 0.11 0.131 0.133 0.177
 1460.4 0.198 0.104 0.124 0.131 0.175
 1463.5 0.194 0.098 0.118 0.128 0.169
 1466.6 0.189 0.092 0.112 0.125 0.166
 1469.8 0.184 0.087 0.107 0.122 0.164
 1472.9 0.18 0.082 0.102 0.119 0.159
 1476 0.175 0.078 0.097 0.116 0.156
 1479.1 0.171 0.074 0.092 0.112 0.152
 1482.2 0.165 0.071 0.088 0.109 0.149
 1485.3 0.162 0.068 0.085 0.106 0.145
 1488.5 0.157 0.066 0.081 0.103 0.142
 1491.6 0.154 0.064 0.079 0.1 0.138
 1494.7 0.149 0.063 0.077 0.097 0.135
 1497.8 0.145 0.063 0.076 0.094 0.132
 1500.9 0.141 0.063 0.074 0.092 0.129
 1504 0.137 0.064 0.074 0.09 0.126
 1507.1 0.134 0.065 0.075 0.088 0.123
 1510.2 0.131 0.065 0.074 0.087 0.121
 1513.3 0.129 0.065 0.074 0.084 0.119
 1516.4 0.128 0.066 0.074 0.082 0.119
 1519.4 0.127 0.067 0.073 0.081 0.118
 1522.5 0.127 0.067 0.073 0.08 0.117
 1525.6 0.127 0.067 0.074 0.08 0.118
 1528.7 0.127 0.068 0.076 0.08 0.117
 1531.8 0.126 0.07 0.077 0.08 0.117
 1534.8 0.127 0.071 0.078 0.081 0.117
 1537.9 0.127 0.073 0.079 0.081 0.117
 1541 0.127 0.075 0.081 0.082 0.117
 1544.1 0.128 0.078 0.082 0.082 0.117
 1547.1 0.13 0.08 0.085 0.083 0.118
 1550.2 0.133 0.082 0.086 0.084 0.119
 1553.3 0.136 0.084 0.088 0.085 0.12
 1556.3 0.138 0.086 0.09 0.087 0.12
 1559.4 0.14 0.089 0.092 0.087 0.121
 1562.4 0.141 0.092 0.094 0.088 0.123
 1565.5 0.142 0.094 0.096 0.089 0.123
 1568.5 0.145 0.097 0.099 0.09 0.125
 1571.6 0.147 0.099 0.102 0.091 0.126
 1574.6 0.15 0.102 0.105 0.093 0.126
 1577.7 0.15 0.105 0.108 0.094 0.127
 1580.7 0.151 0.107 0.111 0.095 0.129
 1583.7 0.155 0.109 0.112 0.096 0.131
 1586.8 0.158 0.111 0.115 0.096 0.132
 1589.8 0.16 0.113 0.118 0.097 0.133
 1592.8 0.161 0.115 0.12 0.099 0.135
 1595.8 0.163 0.117 0.123 0.1 0.136
 1598.9 0.165 0.119 0.125 0.101 0.137
 1601.9 0.166 0.121 0.128 0.101 0.138
 1604.9 0.165 0.123 0.13 0.1 0.14
 1607.9 0.166 0.124 0.131 0.1 0.141
 1610.9 0.169 0.126 0.133 0.102 0.142
 1613.9 0.171 0.128 0.135 0.102 0.142
 1617 0.172 0.129 0.136 0.104 0.144
 1620 0.172 0.13 0.138 0.105 0.143
 1623 0.173 0.133 0.14 0.106 0.144
 1626 0.172 0.134 0.142 0.107 0.144
 1629 0.174 0.137 0.143 0.107 0.145
 1632 0.177 0.138 0.144 0.107 0.146
 1634.9 0.179 0.14 0.146 0.108 0.147
 1637.9 0.18 0.142 0.148 0.109 0.148
 1640.9 0.181 0.144 0.15 0.109 0.149
 1643.9 0.183 0.146 0.152 0.11 0.149
 1646.9 0.184 0.148 0.154 0.112 0.149
 1649.9 0.187 0.149 0.154 0.113 0.149
 1652.9 0.188 0.151 0.156 0.116 0.148
 1655.8 0.191 0.152 0.159 0.118 0.149
 1658.8 0.194 0.153 0.16 0.119 0.149
 1661.8 0.194 0.155 0.163 0.12 0.15
 1664.7 0.197 0.156 0.165 0.12 0.152
 1667.7 0.2 0.159 0.166 0.121 0.153
 1670.7 0.202 0.161 0.168 0.122 0.154
 1673.6 0.204 0.163 0.169 0.123 0.154
 1676.6 0.205 0.165 0.17 0.124 0.156
 1679.5 0.209 0.167 0.173 0.125 0.156
 1682.5 0.209 0.168 0.174 0.128 0.157
 1685.4 0.21 0.17 0.177 0.128 0.155
 1688.4 0.212 0.173 0.18 0.129 0.155
 1691.3 0.213 0.175 0.18 0.129 0.155
 1694.3 0.217 0.177 0.182 0.13 0.156
 1697.2 0.219 0.179 0.184 0.13 0.156
 1700.1 0.22 0.181 0.187 0.131 0.157
 1703.1 0.222 0.182 0.188 0.131 0.157
 1706 0.223 0.183 0.189 0.132 0.156
 1708.9 0.225 0.183 0.19 0.132 0.156
 1711.8 0.225 0.183 0.19 0.133 0.156
 1714.8 0.225 0.184 0.19 0.134 0.154
 1717.7 0.225 0.183 0.191 0.134 0.153
 1720.6 0.226 0.182 0.192 0.134 0.153
 1723.5 0.227 0.181 0.192 0.133 0.152
 1726.4 0.228 0.18 0.191 0.133 0.151
 1729.3 0.227 0.179 0.19 0.133 0.151
 1732.2 0.227 0.178 0.189 0.132 0.15
 1735.1 0.227 0.176 0.188 0.132 0.15
 1738 0.227 0.173 0.185 0.132 0.149
 1740.9 0.226 0.171 0.184 0.132 0.148
 1743.8 0.224 0.168 0.182 0.131 0.147
 1746.7 0.223 0.165 0.18 0.13 0.146
 1749.6 0.222 0.163 0.177 0.129 0.146
 1752.5 0.22 0.161 0.175 0.127 0.145
 1757.9 0.219 0.159 0.173 0.126 0.144
 1763 0.218 0.157 0.171 0.125 0.143
 1768.1 0.217 0.155 0.169 0.123 0.143
 1773.3 0.215 0.153 0.166 0.122 0.142
 1778.3 0.214 0.152 0.164 0.121 0.141
 1783.4 0.213 0.15 0.162 0.119 0.14
 1788.5 0.212 0.148 0.16 0.118 0.14
 1793.6 0.21 0.146 0.157 0.116 0.139
 1798.7 0.209 0.144 0.155 0.115 0.138
 1803.8 0.208 0.142 0.153 0.114 0.137
 1808.8 0.207 0.14 0.151 0.112 0.137
 1813.9 0.206 0.138 0.149 0.111 0.136
 1818.9 0.204 0.136 0.146 0.11 0.135
 1824 0.203 0.134 0.144 0.108 0.134
 1829 0.202 0.132 0.142 0.107 0.134
 1834.1 0.201 0.13 0.14 0.105 0.133
 1839.1 0.199 0.128 0.137 0.104 0.132
 1844.1 0.198 0.126 0.135 0.103 0.131
 1849.1 0.197 0.124 0.133 0.101 0.131
 1854.1 0.196 0.122 0.131 0.1 0.13
 1859.1 0.194 0.12 0.128 0.098 0.129
 1864.1 0.193 0.118 0.126 0.097 0.128
 1869.1 0.192 0.116 0.124 0.096 0.127
 1874.1 0.191 0.114 0.122 0.094 0.127
 1879.1 0.19 0.112 0.12 0.093 0.126
 1884 0.188 0.11 0.117 0.092 0.125
 1889 0.187 0.108 0.115 0.09 0.124
 1893.9 0.186 0.106 0.113 0.089 0.124
 1898.9 0.185 0.104 0.111 0.087 0.123
 1903.8 0.183 0.102 0.108 0.086 0.122
 1908.8 0.182 0.1 0.106 0.085 0.121
 1913.7 0.181 0.098 0.104 0.083 0.121
 1918.7 0.18 0.096 0.102 0.082 0.12
 1923.6 0.179 0.094 0.1 0.081 0.119
 1928.5 0.177 0.092 0.097 0.079 0.118
 1933.4 0.176 0.09 0.095 0.078 0.118
 1938.3 0.175 0.088 0.093 0.076 0.117
 1943.2 0.174 0.087 0.091 0.075 0.116
 1948.1 0.172 0.085 0.088 0.074 0.115
 1953 0.171 0.083 0.086 0.072 0.115
 1957.9 0.17 0.081 0.084 0.071 0.114
 1962.8 0.169 0.079 0.082 0.07 0.113
 1967.7 0.168 0.077 0.08 0.068 0.112
 1972.5 0.166 0.075 0.077 0.067 0.112
 1977.4 0.165 0.073 0.075 0.065 0.111
 1982.2 0.164 0.071 0.073 0.064 0.11
 1987.1 0.163 0.069 0.071 0.063 0.109
 1991.9 0.161 0.067 0.068 0.061 0.109
 1996.8 0.163 0.064 0.066 0.063 0.107
 2001.6 0.162 0.062 0.065 0.065 0.106
 2006.5 0.156 0.061 0.063 0.066 0.108
 2011.3 0.159 0.06 0.062 0.067 0.105
 2016.1 0.159 0.059 0.062 0.068 0.105
 2020.9 0.16 0.057 0.063 0.07 0.101
 2025.7 0.162 0.057 0.064 0.07 0.101
 2030.6 0.166 0.057 0.064 0.073 0.101
 2035.3 0.167 0.058 0.065 0.073 0.101
 2040.2 0.17 0.058 0.065 0.074 0.099
 2044.9 0.171 0.058 0.064 0.075 0.102
 2049.7 0.173 0.059 0.065 0.073 0.105
 2054.5 0.177 0.059 0.064 0.072 0.105
 2059.3 0.176 0.059 0.066 0.071 0.106
 2064.1 0.182 0.06 0.068 0.072 0.108
 2068.8 0.185 0.061 0.069 0.074 0.111
 2073.6 0.188 0.063 0.071 0.076 0.112
 2078.4 0.189 0.065 0.073 0.073 0.114
 2083.1 0.191 0.066 0.075 0.072 0.114
 2087.9 0.201 0.068 0.077 0.073 0.113
 2092.6 0.201 0.07 0.08 0.073 0.118
 2097.4 0.207 0.071 0.083 0.07 0.116
 2102.1 0.21 0.075 0.083 0.07 0.118
 2106.8 0.211 0.078 0.084 0.07 0.119
 2111.6 0.211 0.079 0.086 0.069 0.12
 2116.3 0.22 0.08 0.088 0.072 0.12
 2121 0.224 0.084 0.092 0.071 0.122
 2125.7 0.229 0.088 0.096 0.071 0.12
 2130.4 0.234 0.091 0.099 0.076 0.119
 2135.1 0.238 0.095 0.106 0.082 0.123
 2139.8 0.245 0.098 0.108 0.087 0.127
 2144.5 0.25 0.102 0.112 0.089 0.128
 2149.2 0.256 0.107 0.117 0.09 0.128
 2153.9 0.258 0.109 0.122 0.092 0.124
 2158.6 0.258 0.114 0.125 0.097 0.126
 2163.3 0.262 0.119 0.129 0.096 0.127
 2167.9 0.266 0.121 0.134 0.1 0.127
 2172.6 0.269 0.126 0.137 0.1 0.126
 2177.3 0.266 0.13 0.14 0.106 0.13
 2182 0.27 0.133 0.145 0.11 0.133
 2186.6 0.276 0.136 0.148 0.116 0.134
 2191.3 0.279 0.141 0.152 0.118 0.137
 2195.9 0.277 0.145 0.154 0.12 0.14
 2200.6 0.281 0.147 0.158 0.125 0.141
 2205.2 0.283 0.15 0.162 0.127 0.138
 2209.9 0.282 0.153 0.166 0.129 0.139
 2214.5 0.283 0.156 0.167 0.128 0.138
 2219.1 0.287 0.159 0.171 0.13 0.134
 2223.8 0.282 0.162 0.172 0.134 0.134
 2228.4 0.281 0.163 0.174 0.135 0.134
 2233 0.286 0.166 0.176 0.138 0.137
 2237.6 0.29 0.167 0.179 0.136 0.135
 2242.3 0.296 0.168 0.18 0.137 0.138
 2246.9 0.296 0.169 0.18 0.134 0.14
 2251.5 0.3 0.169 0.181 0.136 0.14
 2256.1 0.305 0.168 0.181 0.133 0.138
 2260.7 0.305 0.169 0.182 0.134 0.141
 2265.3 0.303 0.168 0.182 0.132 0.139
 2269.9 0.299 0.166 0.181 0.132 0.139
 2274.5 0.299 0.164 0.18 0.13 0.134
 2279.1 0.299 0.162 0.179 0.129 0.135
 2283.7 0.301 0.16 0.177 0.128 0.14
 2288.2 0.307 0.158 0.173 0.129 0.141
 2292.8 0.309 0.154 0.17 0.129 0.14
 2297.4 0.308 0.151 0.164 0.126 0.14
 2302 0.306 0.149 0.163 0.126 0.145
 2306.5 0.316 0.146 0.159 0.125 0.142
 2311.1 0.315 0.141 0.153 0.128 0.147
 2315.7 0.317 0.14 0.148 0.133 0.149
 2320.2 0.316 0.138 0.146 0.139 0.147
 2324.8 0.317 0.137 0.143 0.139 0.147
 2329.4 0.322 0.136 0.14 0.14 0.151
 2333.9 0.329 0.134 0.138 0.143 0.148
 2338.4 0.341 0.131 0.134 0.139 0.144
 2343 0.355 0.128 0.131 0.139 0.149
 2347.5 0.369 0.126 0.131 0.145 0.148
 2352.1 0.378 0.123 0.131 0.143 0.15
 2356.6 0.373 0.122 0.127 0.141 0.149
 2361.2 0.364 0.12 0.125 0.143 0.146
 2365.7 0.361 0.116 0.124 0.143 0.145
 2370.2 0.363 0.118 0.123 0.144 0.15
 2374.8 0.368 0.122 0.123 0.142 0.155
 2379.3 0.38 0.12 0.123 0.143 0.15
 2383.8 0.386 0.124 0.127 0.142 0.147
 2388.3 0.394 0.125 0.129 0.14 0.15
 2392.8 0.393 0.123 0.131 0.142 0.153
 2397.4 0.395 0.121 0.132 0.141 0.155
 2401.9 0.399 0.117 0.131 0.14 0.158
 2406.4 0.403 0.116 0.133 0.137 0.154
 2410.9 0.407 0.119 0.135 0.13 0.168
 2415.4 0.398 0.119 0.137 0.13 0.178
 2419.9 0.406 0.118 0.138 0.134 0.177
 2424.4 0.403 0.122 0.138 0.125 0.174
 2428.9 0.378 0.116 0.128 0.12 0.168
 2433.4 0.362 0.109 0.123 0.115 0.16
 2437.9 0.351 0.103 0.115 0.107 0.153
 2442.4 0.332 0.099 0.109 0.098 0.144
 2446.9 0.311 0.09 0.102 0.089 0.131
 2451.4 0.287 0.078 0.096 0.086 0.119
 2455.8 0.262 0.072 0.088 0.074 0.11
 2460.3 0.23 0.062 0.077 0.069 0.106

